"pedido_codigo","pedido_id","data_hora","origem","situacao","situacao_descricao","valor_total_pedido","rastreio_id","produto_id","produto_nome","produto_titulo","codigo_pai","derivacao_id","derivacao_codigo","derivacao_nome","categoria_id","categoria","quantidade","valor_unitario","valor_desconto","valor_item","valor_frete","link_produto"
"0012601973797","4797","2026-01-19 12:01:10-03","1","2","Cancelado","695.4","4797","1063","Vestido Feminino Sophia","Vestido Feminino Sophia","2209","4977","2209GG","GG","45","Lançamentos","1","347.7","0","347.7","0","vestido-feminino-sophia"
"0012601973797","4797","2026-01-19 12:01:10-03","1","2","Cancelado","695.4","4797","943","Vestido Feminino Emanuely","Vestido Feminino Emanuely","2201","4584","2201GG","GG","45","Lançamentos","1","347.7","0","347.7","0","vestido-feminino-emanuely"
"0012601818916","4798","2026-01-19 12:02:30-03","1","8","Entregue","695.4","4798","1063","Vestido Feminino Sophia","Vestido Feminino Sophia","2209","4977","2209GG","GG","45","Lançamentos","1","347.7","0","347.7","0","vestido-feminino-sophia"
"0012601818916","4798","2026-01-19 12:02:30-03","1","8","Entregue","695.4","4798","943","Vestido Feminino Emanuely","Vestido Feminino Emanuely","2201","4584","2201GG","GG","45","Lançamentos","1","347.7","0","347.7","0","vestido-feminino-emanuely"
"0012601608891","4799","2026-01-20 09:36:13-03","3","8","Entregue","149.9","4799","1087","Vestido/Camisola Feminina Cabana","Vestido/ Camisola Feminina Cabana","2147","5109","2147GG","GG","1","Feminino","1","149.9","0","149.9","0","vestido-/-camisola-feminina-cabana"
"0012601714823","4800","2026-01-21 10:56:41-03","3","8","Entregue","237.21","4800","1087","Vestido/Camisola Feminina Cabana","Vestido/ Camisola Feminina Cabana","2147","5109","2147GG","GG","1","Feminino","1","149.9","7.59","142.31","0","vestido-/-camisola-feminina-cabana"
"0012601714823","4800","2026-01-21 10:56:41-03","3","8","Entregue","237.21","4800","1088","Camisola Cabana Kids","Camisola Cabana Kids","2148","5116","214806","6","1","Feminino","1","99.9","5","94.9","0","camisola-cabana-kids"
"0012601716821","4801","2026-01-22 14:04:33-03","3","8","Entregue","142.4","4801","1087","Vestido/Camisola Feminina Cabana","Vestido/ Camisola Feminina Cabana","2147","5111","2147M","M","1","Feminino","1","149.9","7.5","142.4","0","vestido-/-camisola-feminina-cabana"
"0012601062497","4802","2026-01-22 21:57:57-03","1","8","Entregue","258.93","4802","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012601282694","4803","2026-01-23 01:30:35-03","1","8","Entregue","316.34","4803","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","0","287.7","28.64","calca-feminina-boot-cut-corcel"
"0012601189959","4804","2026-01-23 09:15:06-03","3","8","Entregue","396.72","4804","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012601189959","4804","2026-01-23 09:15:06-03","3","8","Entregue","396.72","4804","793","Colar Feminino Ellos Cabana","Colar Feminino Ellos Cabana","1972","4038","1972U","Único","31","Colar","1","129.9","6.5","123.4","0","colar-feminino-ellos-cabana-1972"
"0012601101294","4805","2026-01-23 09:29:55-03","1","8","Entregue","510.13","4805","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","43.15","244.55","19.7","calca-feminina-boot-cut-corcel"
"0012601101294","4805","2026-01-23 09:29:55-03","1","8","Entregue","510.13","4805","531","Chemise Feminina Bridão","Chemise Feminina Bridão","1752","2666","1752P","P","46","Mais Vendidos","1","267.7","40.15","227.55","18.33","chemise-feminina-bridao"
"0012601373705","4806","2026-01-23 13:57:21-03","3","8","Entregue","0","4806","631","Top Feminino Ana","Top Feminino Ana","1836","3232","1836M","M","3","Blusas","1","79.8","7.98","71.82","14.38","top-feminino-ana"
"0012601571283","4807","2026-01-23 14:43:21-03","3","8","Entregue","169.6","4807","983","Cropped Feminino Zoe","Cropped Feminino Zoe","2143","4751","2143GG","GG","45","Lançamentos","1","157.7","7.88","149.82","19.78","cropped-feminino-zoe"
"0012601274908","4808","2026-01-25 12:20:46-03","1","8","Entregue","258.93","4808","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012601903677","4809","2026-01-25 20:15:12-03","1","2","Cancelado","718.4","4809","841","Vestido Feminino Letícia","Vestido Feminino Letícia","1982","4204","1982P","P","39","Outlet","1","155.4","0","155.4","0","vestido-feminino-leticia"
"0012601903677","4809","2026-01-25 20:15:12-03","1","2","Cancelado","718.4","4809","825","Vestido Feminino Modal Lia Pantone","Vestido Feminino Modal Lia Pantone","2002","4162","2002M","M","39","Outlet","1","155.4","0","155.4","0","vestido-feminino-modal-lia-pantone"
"0012601903677","4809","2026-01-25 20:15:12-03","1","2","Cancelado","718.4","4809","809","Colete Feminino Lia","Colete Feminino Lia","1985","4102","1985M","M","39","Outlet","1","119.9","0","119.9","0","colete-feminino-lia"
"0012601903677","4809","2026-01-25 20:15:12-03","1","2","Cancelado","718.4","4809","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601868092","4810","2026-01-25 20:17:05-03","1","8","Entregue","718.4","4810","841","Vestido Feminino Letícia","Vestido Feminino Letícia","1982","4204","1982P","P","39","Outlet","1","155.4","0","155.4","0","vestido-feminino-leticia"
"0012601868092","4810","2026-01-25 20:17:05-03","1","8","Entregue","718.4","4810","825","Vestido Feminino Modal Lia Pantone","Vestido Feminino Modal Lia Pantone","2002","4162","2002M","M","39","Outlet","1","155.4","0","155.4","0","vestido-feminino-modal-lia-pantone"
"0012601868092","4810","2026-01-25 20:17:05-03","1","8","Entregue","718.4","4810","809","Colete Feminino Lia","Colete Feminino Lia","1985","4102","1985M","M","39","Outlet","1","119.9","0","119.9","0","colete-feminino-lia"
"0012601868092","4810","2026-01-25 20:17:05-03","1","8","Entregue","718.4","4810","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601411775","4811","2026-01-26 10:40:44-03","3","8","Entregue","0","4811","733","Bombacha Feminina Linho Marrom","Bombacha Feminina Linho Marrom","1922","3813","192238","38","8","Calça","1","297.7","0","297.7","0","bombacha-feminina-linho-marrom"
"0012601411775","4811","2026-01-26 10:40:44-03","3","8","Entregue","0","4811","734","Colete Feminino Linho Marrom","Colete Feminino Linho Marrom","1923","3819","1923M","M","18","Colete","1","169.9","0","169.9","0","colete-feminino-linho-marrom"
"0012601129448","4812","2026-01-26 15:31:45-03","1","2","Cancelado","273.32","4812","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012601589356","4813","2026-01-26 15:34:17-03","1","2","Cancelado","273.32","4813","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012601443739","4814","2026-01-26 17:21:26-03","1","8","Entregue","244.55","4814","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","43.15","244.55","0","calca-feminina-boot-cut-corcel"
"0012601952320","4815","2026-01-26 20:06:58-03","1","8","Entregue","803.1","4815","943","Vestido Feminino Emanuely","Vestido Feminino Emanuely","2201","4585","2201G","G","45","Lançamentos","1","347.7","0","347.7","0","vestido-feminino-emanuely"
"0012601952320","4815","2026-01-26 20:06:58-03","1","8","Entregue","803.1","4815","1082","Calça Feminina Boot Cut Bridão","Calça Feminina Boot Cut Bridão","2149","5082","214944","44","45","Lançamentos","1","287.7","0","287.7","0","calca-feminina-boot-cut-bridao"
"0012601952320","4815","2026-01-26 20:06:58-03","1","8","Entregue","803.1","4815","978","Regata Feminina Modeladora Zoe","Regata Feminina Modeladora Zoe","2145","4726","2145GG","GG","45","Lançamentos","1","167.7","0","167.7","0","regata-feminina-modeladora-zoe"
"0012601642008","4816","2026-01-27 11:30:30-03","3","8","Entregue","0","4816","1063","Vestido Feminino Sophia","Vestido Feminino Sophia","2209","4977","2209GG","GG","45","Lançamentos","1","347.7","0","347.7","0","vestido-feminino-sophia"
"0012601642008","4816","2026-01-27 11:30:30-03","3","8","Entregue","0","4816","943","Vestido Feminino Emanuely","Vestido Feminino Emanuely","2201","4584","2201GG","GG","45","Lançamentos","1","347.7","0","347.7","0","vestido-feminino-emanuely"
"0012601328535","4817","2026-01-27 13:35:16-03","3","8","Entregue","0","4817","576","Jaqueta Feminina Maxi Ônix","Jaqueta Feminina Max Ônix","1780","2925","1780P","P","46","Mais Vendidos","1","317.7","0","317.7","0","jaqueta-feminina-max-onix"
"0012601481040","4818","2026-01-27 15:30:02-03","3","8","Entregue","0","4818","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601481040","4818","2026-01-27 15:30:02-03","3","8","Entregue","0","4818","1084","T-Shirt Feminina Laura ","T-Shirt Feminina Laura ","2240","5097","2240P","P","45","Lançamentos","1","157.7","0","157.7","0","t-shirt-feminina-laura"
"0012601143832","4819","2026-01-29 10:05:17-03","3","8","Entregue","0","4819","1087","Vestido/Camisola Feminina Cabana","Vestido/ Camisola Feminina Cabana","2147","5109","2147GG","GG","1","Feminino","1","149.9","0","149.9","0","vestido-/-camisola-feminina-cabana"
"0012601818011","4820","2026-01-29 15:00:04-03","1","8","Entregue","454.86","4820","1086","Vestido Feminio Eliane","Vestido Feminio Eliane","2241","5104","2241GG","GG","45","Lançamentos","1","347.7","34.77","312.93","0","vestido-feminio-eliane"
"0012601818011","4820","2026-01-29 15:00:04-03","1","8","Entregue","454.86","4820","1092","T-Shirt Feminina Valentina","T-Shirt Feminina Valentina","2245","5133","2245GG","GG","45","Lançamentos","1","157.7","15.77","141.93","0","t-shirt-feminina-valentina"
"0012601604727","4821","2026-01-30 12:48:39-03","1","8","Entregue","273.32","4821","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012601926019","4822","2026-01-31 11:06:55-03","1","8","Entregue","1178.3","4822","1045","T-Shirt Feminina Bridão Júlia","T-Shirt Feminina Bridão Júlia","2196","4935","2196G","G","45","Lançamentos","1","157.7","0","157.7","0","t-shirt-feminina-bridao-julia"
"0012601926019","4822","2026-01-31 11:06:55-03","1","8","Entregue","1178.3","4822","1076","Blusa Feminina Emanuely","Blusa Feminina Emanuely","2230","5052","2230G","G","45","Lançamentos","1","157.7","0","157.7","0","blusa-feminina-emanuely"
"0012601926019","4822","2026-01-31 11:06:55-03","1","8","Entregue","1178.3","4822","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2923","177944","44","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601926019","4822","2026-01-31 11:06:55-03","1","8","Entregue","1178.3","4822","981","Blusa Feminina Suzy","Blusa Feminina Suzy","2140","4740","2140G","G","1","Feminino","1","147.7","0","147.7","0","blusa-feminina-suzy"
"0012601926019","4822","2026-01-31 11:06:55-03","1","8","Entregue","1178.3","4822","970","Body Feminino Gateado","Body Feminino Gateado","2117","4690","2117G","G","45","Lançamentos","1","197.7","0","197.7","0","body-feminino-gateado-2117"
"0012601926019","4822","2026-01-31 11:06:55-03","1","8","Entregue","1178.3","4822","788","Colar Feminino Ellos Cabana","Colar Feminino Ellos Cabana","1967","4028","1967U","Único","31","Colar","1","129.9","0","129.9","0","colar-feminino-ellos-cabana-1967"
"0012601926019","4822","2026-01-31 11:06:55-03","1","8","Entregue","1178.3","4822","785","Pulseira Feminina Laços Cabana","Pulseira Feminina Laços Cabana","1964","4022","1964U","Único","30","Pulseira","1","99.9","0","99.9","0","pulseira-feminina-lacos-cabana"
"0012601406761","4823","2026-01-31 20:41:17-03","1","8","Entregue","102.68","4823","786","Pulseira Feminina Laços Cabana ","Pulseira Feminina Laços Cabana ","1965","4024","1965U","Único","30","Pulseira","1","99.9","14.98","84.92","17.76","pulseira-feminina-lacos-cabana-1965"
"0012602945457","4824","2026-02-01 15:28:38-03","1","8","Entregue","587.4","4824","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2923","177944","44","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012602945457","4824","2026-02-01 15:28:38-03","1","8","Entregue","587.4","4824","911","Colar Feminino Choker Cabana","Colar Feminino Choker Cabana","2073","4457","2073U","Único","31","Colar","1","99.9","0","99.9","0","colar-feminino-choker-cabana-2073u"
"0012602945457","4824","2026-02-01 15:28:38-03","1","8","Entregue","587.4","4824","907","Pulseira Feminina Bridão Cabana","Pulseira Feminina Bridão Cabana","2071","4443","2071U","Único","29","Semi-Jóias","1","99.9","0","99.9","0","pulseira-feminina-bridao-cabana-2071u"
"0012602945457","4824","2026-02-01 15:28:38-03","1","8","Entregue","587.4","4824","875","Colar Feminino Choker Cabana","Colar Feminino Choker Cabana","2034","4341","2034U","Único","31","Colar","1","99.9","0","99.9","0","colar-feminino-choker-cabana-unico-2034U"
"0012602242207","4825","2026-02-03 20:42:47-03","1","8","Entregue","517.5","4825","1034","Colete Feminino Alfaiataria Adriela","Colete Feminino Alfaiataria Adriela","2191","4888","2191P","P","39","Outlet","1","259.8","0","259.8","0","colete-feminino-alfaiataria-adriela"
"0012602242207","4825","2026-02-03 20:42:47-03","1","8","Entregue","517.5","4825","853","Calça Feminina Skinny Júlia","Calça Feminina Skinny Júlia","2048","4262","204840","40","8","Calça","1","257.7","0","257.7","0","calca-feminina-skinny-julia"
"0012602411948","4826","2026-02-04 13:39:32-03","1","8","Entregue","575.4","4826","1055","Calça Feminina Boot Cut Mônica","Calça Feminina Boot Cut Mônica","2207","4966","220734","34","45","Lançamentos","1","287.7","0","287.7","0","calca-feminina-boot-cut-monica"
"0012602411948","4826","2026-02-04 13:39:32-03","1","8","Entregue","575.4","4826","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","4300","177934","34","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012602338777","4827","2026-02-05 15:11:04-03","3","8","Entregue","0","4827","602","Blusa Feminina Relíquia","Blusa Feminina Relíquia","1800","3082","1800G","G","48","Verão 2024","1","147.7","0","147.7","0","blusa-feminina-reliquia"
"0012602792734","4828","2026-02-05 22:19:33-03","1","8","Entregue","299.64","4828","1076","Blusa Feminina Emanuely","Blusa Feminina Emanuely","2230","5053","2230M","M","45","Lançamentos","1","157.7","7.88","149.82","0","blusa-feminina-emanuely"
"0012602792734","4828","2026-02-05 22:19:33-03","1","8","Entregue","299.64","4828","504","Cropped Feminino Realeza","Cropped Feminino Realeza","1712","2546","1712M","M","10","Regata","1","157.7","7.88","149.82","0","cropped-feminino-realeza"
"0012602565990","4829","2026-02-06 13:54:12-03","3","8","Entregue","540.3","4829","1095","Vestido Feminino Babado Alice","Vestido Feminino Babado Alice","2236","5153","2236G","G","45","Lançamentos","1","347.7","102.86","244.84","0","vestido-feminino-babado-alice"
"0012602565990","4829","2026-02-06 13:54:12-03","3","8","Entregue","540.3","4829","619","Regata Feminina Modeladora Luna","Regata Feminina Modeladora Luna","1805","3170","1805M","M","48","Verão 2024","1","167.7","25.16","142.54","0","regata-modeladora-luna"
"0012602565990","4829","2026-02-06 13:54:12-03","3","8","Entregue","540.3","4829","1069","Blusa Feminina Babado Núbia","Blusa Feminina Babado Núbia","2204","5006","2204M","M","45","Lançamentos","1","179.9","26.98","152.92","0","blusa-feminina-babado-nubia"
"0012602691329","4830","2026-02-06 19:34:16-03","1","8","Entregue","447.3","4830","631","Top Feminino Ana","Top Feminino Ana","1836","3233","1836G","G","3","Blusas","1","79.8","0","79.8","0","top-feminino-ana"
"0012602691329","4830","2026-02-06 19:34:16-03","1","8","Entregue","447.3","4830","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012602691329","4830","2026-02-06 19:34:16-03","1","8","Entregue","447.3","4830","688","Top Feminino Alice","Top Feminino Alice","1885","3566","1885GG","GG","39","Outlet","1","79.8","0","79.8","0","top-feminino-alice"
"0012602245425","4831","2026-02-07 15:28:20-03","1","8","Entregue","273.32","4831","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
